id,indicatorId,initialNumber,finalNumber,company,ndc
93568,557,6857000,6859999,(DISPONIBLE),5
93569,557,7103000,7103099,(DISPONIBLE),5
93570,557,9174000,9174099,(DISPONIBLE),5
93571,561,6826000,6826999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93572,561,6827000,6829999,(DISPONIBLE),5
93573,561,7103300,7103399,(DISPONIBLE),5
93574,561,9179000,9179099,(DISPONIBLE),5
93575,574,6830000,6836999,(DISPONIBLE),5
93576,574,6837000,6837999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93577,574,7101700,7101799,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93578,574,7104000,7104099,(DISPONIBLE),5
93579,574,9195000,9195099,(DISPONIBLE),5
93580,178,6838000,6838999,(DISPONIBLE),5
93581,551,7102500,7102599,(DISPONIBLE),5
93582,551,9166000,9166099,(DISPONIBLE),5
93583,559,6840000,6840999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93584,559,6841000,6841499,TELMEX COLOMBIA S.A.,5
93585,559,6855000,6856999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93586,559,9177000,9177099,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93587,2027,6849000,6849499,TELMEX TELECOMUNICACIONES S.A. ESP,5
93588,2027,6849600,6852599,TELMEX TELECOMUNICACIONES S.A. ESP,5
93589,2027,9197000,9197999,(DISPONIBLE),5
93590,1591,6860000,6862999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93591,1591,6863000,6865999,(DISPONIBLE),5
93592,1591,9168000,9168099,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93593,565,6866000,6866999,(DISPONIBLE),5
93594,565,6867000,6868999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93595,565,6869000,6869999,(DISPONIBLE),5
93596,565,9185000,9185999,(DISPONIBLE),5
93597,554,6870000,6884999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93598,554,6885000,6887999,EMPRESA DE RECURSOS TECNOLOGICOS S.A E.S.P.,5
93599,554,6888000,6889999,EDATEL S.A.,5
93600,554,9172000,9172199,(DISPONIBLE),5
93601,566,6890000,6893999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93602,566,9187000,9187099,(DISPONIBLE),5
93603,2023,6894000,6894499,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93604,2023,6895000,6895999,(DISPONIBLE),5
93605,2023,7103400,7103499,(DISPONIBLE),5
93606,2023,9180300,9180999,(DISPONIBLE),5
93607,564,6897000,6897999,(DISPONIBLE),5
93608,564,6898000,6898999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93609,554,6899000,6899199,TELMEX COLOMBIA S.A.,5
93610,564,7103700,7103799,(DISPONIBLE),5
93611,564,9184000,9184099,(DISPONIBLE),5
93612,2120,7100000,7101599,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93613,2120,7104400,7109999,(DISPONIBLE),5
93614,2026,7101800,7101899,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93615,2026,7104100,7104199,(DISPONIBLE),5
93616,2026,9196000,9196999,(DISPONIBLE),5
93617,2014,7102000,7102099,(DISPONIBLE),5
93618,2014,9159000,9159999,(DISPONIBLE),5
93619,2015,7102100,7102199,(DISPONIBLE),5
93620,2015,9160300,9160999,(DISPONIBLE),5
93621,2017,7102300,7102399,(DISPONIBLE),5
93622,2017,9164000,9164999,(DISPONIBLE),5
93623,2018,7102400,7102499,(DISPONIBLE),5
93624,2018,9165000,9165999,(DISPONIBLE),5
93625,2019,7102600,7102699,(DISPONIBLE),5
93626,2019,9167000,9167099,(DISPONIBLE),5
93627,2020,7102800,7102899,(DISPONIBLE),5
93628,2021,7102900,7102999,(DISPONIBLE),5
93629,2021,9171000,9171999,(DISPONIBLE),5
93630,2022,7103100,7103199,(DISPONIBLE),5
93631,2022,9176000,9176999,(DISPONIBLE),5
93632,2024,7103600,7103699,(DISPONIBLE),5
93633,2024,9182000,9182999,(DISPONIBLE),5
93634,2025,7104200,7104299,(DISPONIBLE),5
93635,2025,9186000,9186099,(DISPONIBLE),5
93636,2016,7104300,7104399,(DISPONIBLE),5
93637,613,7174000,7176999,(DISPONIBLE),5
93638,613,7177000,7177999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93639,613,7400800,7400899,(DISPONIBLE),5
93640,609,7178000,7178999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93641,609,7400700,7400799,(DISPONIBLE),5
93642,1500,7200000,7200999,EMPRESA DE TELECOMUNICACIONES DE LA COSTA COSTATEL S.A. E.S.P.,5
93643,1500,7201000,7202999,(DISPONIBLE),5
93644,1500,7400300,7400399,(DISPONIBLE),5
93645,608,7240000,7269999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93646,608,9160100,9160199,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93647,611,7270000,7276999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93648,611,7277000,7278999,(DISPONIBLE),5
93649,611,7279500,7283999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93650,611,7284000,7284999,(DISPONIBLE),5
93651,611,7285000,7289999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93652,611,7290000,7294299,TELMEX TELECOMUNICACIONES S.A. ESP,5
93653,611,7294300,7297199,TELMEX COLOMBIA S.A.,5
93654,2133,7400000,7400099,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93655,2133,7400900,7409999,(DISPONIBLE),5
93656,2047,7400100,7400199,(DISPONIBLE),5
93657,603,7400200,7400299,(DISPONIBLE),5
93658,603,7774000,7775499,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93659,603,7776000,7777999,(DISPONIBLE),5
93660,2046,7400400,7400499,(DISPONIBLE),5
93661,605,7400500,7400599,(DISPONIBLE),5
93662,605,7788000,7788999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93663,605,7789000,7789999,(DISPONIBLE),5
93664,1593,7400600,7400699,(DISPONIBLE),5
93665,1593,7757000,7758999,(DISPONIBLE),5
93666,1593,7759000,7759999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93667,612,7740000,7743999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93668,612,7744000,7745999,(DISPONIBLE),5
93669,612,9160200,9160299,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93670,604,7748000,7749999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93671,604,7750000,7752999,(DISPONIBLE),5
93672,606,7755000,7756999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93673,606,7762000,7762199,TELMEX COLOMBIA S.A.,5
93674,606,7765000,7765499,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93675,606,7765500,7769999,(DISPONIBLE),5
93676,606,9160000,9160099,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93677,614,7778000,7778999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93678,614,7779000,7779999,(DISPONIBLE),5
93679,536,8400000,8400999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93680,536,8401000,8403999,AT NETWORK S A ESP EMPRESA DE SERVICIOS PUBLICOS,5
93681,536,8404000,8404499,TELMEX COLOMBIA S.A.,5
93682,536,8409000,8409199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93683,536,8410000,8414999,(DISPONIBLE),5
93684,536,8780000,8784999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93685,536,9142000,9142099,(DISPONIBLE),5
93686,536,9143000,9143999,(DISPONIBLE),5
93687,529,8700000,8700999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93688,529,8701000,8701199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93689,529,8702000,8702999,(DISPONIBLE),5
93690,529,9135000,9135999,(DISPONIBLE),5
93691,534,8706000,8707999,(DISPONIBLE),5
93692,534,8708000,8708199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93693,534,8709500,8709999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93694,1594,8710000,8710199,TELMEX COLOMBIA S.A.,5
93695,1594,8711000,8711199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93696,1594,8712000,8712999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93697,1594,8713000,8713999,(DISPONIBLE),5
93698,1594,9141800,9141999,(DISPONIBLE),5
93699,528,8717000,8717999,(DISPONIBLE),5
93700,528,8718000,8718199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93701,528,8719000,8719999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93702,528,9134000,9134999,(DISPONIBLE),5
93703,539,8721000,8721199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93704,539,8722000,8722999,(DISPONIBLE),5
93705,539,8723000,8723999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93706,539,9153000,9153999,(DISPONIBLE),5
93707,537,8724000,8724999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93708,537,8725800,8725999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93709,537,9144000,9144999,(DISPONIBLE),5
93710,524,8734000,8734999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93711,524,8735800,8735999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93712,228,9128000,9128999,(DISPONIBLE),5
93713,530,8737000,8737999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93714,530,8738800,8738999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93715,530,9154000,9154999,(DISPONIBLE),5
93716,1477,8740000,8740199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93717,1477,8741000,8741999,(DISPONIBLE),5
93718,1477,9136000,9136999,(DISPONIBLE),5
93719,527,8746000,8746999,(DISPONIBLE),5
93720,527,8748000,8748199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93721,527,8749000,8749999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93722,527,9131000,9131099,(DISPONIBLE),5
93723,526,8752000,8752999,(DISPONIBLE),5
93724,526,8753000,8753199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93725,526,8754000,8754999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93726,526,9130000,9130999,(DISPONIBLE),5
93727,541,8755000,8755999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93728,541,8756800,8756999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93729,541,9155000,9155999,(DISPONIBLE),5
93730,1595,8763000,8763199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93731,1595,8764000,8764999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93732,1595,9137000,9137999,(DISPONIBLE),5
93733,532,8767000,8767999,(DISPONIBLE),5
93734,532,8768000,8768199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93735,532,8769000,8769999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93736,532,9138000,9138999,(DISPONIBLE),5
93737,520,8775000,8775199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93738,520,8776000,8777999,AT NETWORK S A ESP EMPRESA DE SERVICIOS PUBLICOS,5
93739,520,8778000,8779999,(DISPONIBLE),5
93740,520,8785000,8786999,(DISPONIBLE),5
93741,520,8787000,8789999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93742,538,8790000,8791999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93743,538,8792800,8792999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93744,538,8793000,8794999,(DISPONIBLE),5
93745,538,9145000,9145999,(DISPONIBLE),5
93746,523,8795000,8796999,(DISPONIBLE),5
93747,523,8797000,8797999,COLOMBIA TELECOMUNICACIONES S.A. ESP,5
93748,523,8798800,8798999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,5
93749,523,8799000,8799999,(DISPONIBLE),5
93750,523,9127800,9127999,(DISPONIBLE),5
93751,2169,2000000,2799999,(DISPONIBLE),6
93752,2169,2840000,3099999,(DISPONIBLE),6
93753,714,3507000,3512099,TELMEX COLOMBIA S.A.,6
93754,2169,3516500,3516599,(DISPONIBLE),6
93755,2169,3517000,3519999,(DISPONIBLE),6
93756,2169,3521400,3521999,(DISPONIBLE),6
93757,2169,3523000,3523499,(DISPONIBLE),6
93758,2169,3524500,3524999,(DISPONIBLE),6
93759,720,3526600,3526799,TELMEX COLOMBIA S.A.,6
93760,2169,3530000,3533499,(DISPONIBLE),6
93761,2169,3534000,3538999,(DISPONIBLE),6
93762,715,3540000,3540499,TELMEX COLOMBIA S.A.,6
93763,2169,3560000,3561999,(DISPONIBLE),6
93765,2169,3601000,3605999,(DISPONIBLE),6
93766,2169,3606700,3606999,(DISPONIBLE),6
93767,2169,3610000,3629999,(DISPONIBLE),6
93768,2169,3664000,3669999,(DISPONIBLE),6
93769,2169,3672000,3673999,(DISPONIBLE),6
93770,2169,3688600,3688999,(DISPONIBLE),6
93772,2169,3693000,3693999,(DISPONIBLE),6
93773,2169,3697000,3697999,(DISPONIBLE),6
93774,2169,3699000,7099999,(DISPONIBLE),6
93775,2169,7110000,7289999,(DISPONIBLE),6
93776,2169,7368000,7368499,(DISPONIBLE),6
93777,2169,7528000,7528999,(DISPONIBLE),6
93778,2169,7529200,7529999,(DISPONIBLE),6
93779,2169,7530200,7532999,(DISPONIBLE),6
93780,2169,7546000,7546999,(DISPONIBLE),6
93781,698,7548000,7548199,TELMEX COLOMBIA S.A.,6
93783,2169,7552000,7581999,(DISPONIBLE),6
93784,2169,7589000,7589999,(DISPONIBLE),6
93785,2169,7590200,7592999,(DISPONIBLE),6
93786,2169,7594000,7655999,(DISPONIBLE),6
93787,2169,7657000,7669999,(DISPONIBLE),6
93788,703,7673000,7673199,TELMEX COLOMBIA S.A.,6
93789,2169,8130000,8369999,(DISPONIBLE),6
93790,2169,8400000,8401999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,6
93791,2169,8410000,8489999,(DISPONIBLE),6
93792,2169,8490200,8490999,(DISPONIBLE),6
93793,2169,8492000,8495999,(DISPONIBLE),6
93794,2169,8497000,8497999,(DISPONIBLE),6
93795,2169,8499100,8499999,(DISPONIBLE),6
93796,2169,8518500,8518999,(DISPONIBLE),6
93797,2169,8520500,8520999,(DISPONIBLE),6
93798,2169,8527000,8529499,(DISPONIBLE),6
93799,2169,8540500,8541699,(DISPONIBLE),6
93800,2169,8542500,8542999,(DISPONIBLE),6
93801,2169,8543500,8544499,(DISPONIBLE),6
93803,2169,8551500,8551999,(DISPONIBLE),6
93804,2169,8553300,8553499,(DISPONIBLE),6
93805,2169,8554600,8554999,(DISPONIBLE),6
93806,2169,8558600,8558999,(DISPONIBLE),6
93807,2169,8565500,8565999,(DISPONIBLE),6
93808,2169,8579000,8579999,(DISPONIBLE),6
93809,659,8582000,8582199,TELMEX COLOMBIA S.A.,6
93810,2169,8598500,8598999,(DISPONIBLE),6
93811,2169,8600500,8600999,(DISPONIBLE),6
93812,2169,8602700,8602999,(DISPONIBLE),6
93813,2169,8605000,8605499,(DISPONIBLE),6
93815,2169,8607500,8608499,(DISPONIBLE),6
93816,2169,8609100,8629999,(DISPONIBLE),6
93817,2169,8650000,8657999,(DISPONIBLE),6
93818,2169,8660100,8669999,(DISPONIBLE),6
93819,2169,8671000,8671799,(DISPONIBLE),6
93820,677,8672000,8672499,TELMEX COLOMBIA S.A.,6
93822,2169,8681000,8683699,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,6
93823,2169,8683700,8689999,(DISPONIBLE),6
93824,2169,8693500,8693999,(DISPONIBLE),6
93825,2169,8695600,8698699,(DISPONIBLE),6
93826,2169,8699000,8699999,(DISPONIBLE),6
93827,2169,9000000,9000299,(DISPONIBLE),6
93828,2169,9000500,9099999,(DISPONIBLE),6
93829,2169,9100300,9100999,(DISPONIBLE),6
93830,2169,9107100,9107499,(DISPONIBLE),6
93831,2169,9110100,9110999,(DISPONIBLE),6
93832,2169,9111100,9111899,(DISPONIBLE),6
93833,2169,9112100,9112999,(DISPONIBLE),6
93834,2169,9113100,9113899,(DISPONIBLE),6
93835,2169,9114100,9114999,(DISPONIBLE),6
93836,2169,9115100,9115899,(DISPONIBLE),6
93837,2169,9116100,9116999,(DISPONIBLE),6
93838,2169,9118100,9118799,(DISPONIBLE),6
93839,2169,9119100,9119999,(DISPONIBLE),6
93840,2169,9120200,9120999,(DISPONIBLE),6
93841,2169,9123100,9123999,(DISPONIBLE),6
93842,2169,9124100,9124999,(DISPONIBLE),6
93843,2169,9126100,9126999,(DISPONIBLE),6
93844,2169,9127100,9127999,(DISPONIBLE),6
93845,2169,9128100,9128899,(DISPONIBLE),6
93846,2169,9129100,9129899,(DISPONIBLE),6
93847,2169,9130100,9130999,(DISPONIBLE),6
93848,2169,9132100,9132999,(DISPONIBLE),6
93849,2169,9133100,9134899,(DISPONIBLE),6
93850,2169,9135100,9135899,(DISPONIBLE),6
93851,2169,9136100,9136999,(DISPONIBLE),6
93852,2169,9137100,9137999,(DISPONIBLE),6
93853,2169,9139100,9139899,(DISPONIBLE),6
93854,2169,9140100,9140999,(DISPONIBLE),6
93855,2169,9143100,9143899,(DISPONIBLE),6
93856,2169,9145500,9145999,(DISPONIBLE),6
93857,2169,9151100,9151999,(DISPONIBLE),6
93858,2169,9152200,9152999,(DISPONIBLE),6
93859,2169,9154100,9154999,(DISPONIBLE),6
93860,2169,9155100,9155999,(DISPONIBLE),6
93861,2169,9156100,9156999,(DISPONIBLE),6
93862,2169,9157100,9157999,(DISPONIBLE),6
93863,2169,9158100,9158999,(DISPONIBLE),6
93864,2169,9159100,9159999,(DISPONIBLE),6
93865,2169,9160100,9160999,(DISPONIBLE),6
93866,2169,9161100,9161999,(DISPONIBLE),6
93867,2169,9162100,9162999,(DISPONIBLE),6
93868,2169,9171100,9171999,(DISPONIBLE),6
93869,2169,9172100,9172999,(DISPONIBLE),6
93870,2169,9173100,9173999,(DISPONIBLE),6
93871,2169,9174200,9176999,(DISPONIBLE),6
93872,2169,9177100,9177999,(DISPONIBLE),6
93873,2169,9178100,9178999,(DISPONIBLE),6
93874,2169,9179100,9179899,(DISPONIBLE),6
93875,2169,9180100,9180999,(DISPONIBLE),6
93876,2169,9181100,9181999,(DISPONIBLE),6
93877,2169,9182100,9182999,(DISPONIBLE),6
93878,2169,9183100,9183999,(DISPONIBLE),6
93879,2169,9186100,9199999,(DISPONIBLE),6
93880,2169,9200000,9999999,(DISPONIBLE),6
93881,2140,2800000,2801199,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93882,2140,2802000,2839999,(DISPONIBLE),6
93883,714,2801200,2801299,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93884,714,3420000,3431499,TELMEX TELECOMUNICACIONES S.A. ESP,6
93885,714,3431500,3431999,(DISPONIBLE),6
93886,714,3432000,3432999,TELMEX TELECOMUNICACIONES S.A. ESP,6
93887,714,3433000,3439999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93888,714,3500000,3506999,TELMEX TELECOMUNICACIONES S.A. ESP,6
93889,714,9174000,9174199,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93890,720,2801300,2801399,(DISPONIBLE),6
93891,720,3525000,3525999,(DISPONIBLE),6
93892,720,3526000,3526599,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93893,720,3533500,3533999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93894,720,9181000,9181099,(DISPONIBLE),6
93895,723,2801400,2801499,(DISPONIBLE),6
93896,723,3524000,3524499,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93897,723,3662000,3662999,(DISPONIBLE),6
93898,723,3663000,3663999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93899,723,9182000,9182099,(DISPONIBLE),6
93900,728,2801500,2801599,(DISPONIBLE),6
93901,728,3687000,3687999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93902,728,3690000,3691999,(DISPONIBLE),6
93903,728,3692000,3692999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93904,728,9186000,9186099,(DISPONIBLE),6
93905,711,2801600,2801699,(DISPONIBLE),6
93906,711,3606000,3606699,(DISPONIBLE),6
93907,711,3607000,3607999,(DISPONIBLE),6
93908,711,3608000,3609999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93909,711,9171000,9171099,(DISPONIBLE),6
93910,712,2801700,2801799,(DISPONIBLE),6
93911,712,3688000,3688599,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93912,712,3698000,3698999,(DISPONIBLE),6
93913,712,9172000,9172099,(DISPONIBLE),6
93914,715,2801800,2801899,(DISPONIBLE),6
93915,715,3539000,3539999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93916,715,9177000,9177099,(DISPONIBLE),6
93917,717,2801900,2801999,(DISPONIBLE),6
93918,717,3670000,3670999,(DISPONIBLE),6
93919,717,3671000,3671999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93920,717,9178000,9178099,(DISPONIBLE),6
93921,721,3100000,3101499,SYSTEM NETWORKS S A E S P,6
93922,721,3101500,3109999,(DISPONIBLE),6
93923,721,3110000,3172999,EMPRESA DE TELECOMUNICACIONES DE PEREIRA S.A.,6
93924,721,3173000,3199999,(DISPONIBLE),6
93925,721,3200000,3389999,EMPRESA DE TELECOMUNICACIONES DE PEREIRA S.A.,6
93926,721,3390000,3399999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93927,721,3400000,3409999,TELMEX TELECOMUNICACIONES S.A. ESP,6
93928,721,3410000,3410999,SOLUCION DE COMUNICACIONES@ PUNTO S A  E S P,6
93929,721,3411000,3412399,AT NETWORK S A ESP EMPRESA DE SERVICIOS PUBLICOS,6
93930,721,3412400,3412999,(DISPONIBLE),6
93931,721,3413000,3413499,TELMEX TELECOMUNICACIONES S.A. ESP,6
93932,721,3413500,3419999,(DISPONIBLE),6
93933,721,3440000,3469999,TELMEX TELECOMUNICACIONES S.A. ESP,6
93934,721,3470000,3472699,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,6
93935,721,3472700,3472999,(DISPONIBLE),6
93936,721,3473000,3478999,EMPRESA DE RECURSOS TECNOLOGICOS S.A E.S.P.,6
93937,721,3479000,3479999,(DISPONIBLE),6
93938,721,3480000,3489999,TELMEX TELECOMUNICACIONES S.A. ESP,6
93939,721,3490000,3493799,(DISPONIBLE),6
93940,721,3493800,3499999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,6
93941,721,3515000,3516499,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93942,721,3516600,3516999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93943,721,3550000,3552999,(DISPONIBLE),6
93944,721,3553000,3555999,ARIA TEL SAS E S P,6
93945,721,3570000,3599999,(DISPONIBLE),6
93946,721,9163000,9164999,(DISPONIBLE),6
93947,721,9165000,9165099,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93948,721,9165100,9165999,(DISPONIBLE),6
93949,721,9166000,9166499,TELMEX TELECOMUNICACIONES S.A. ESP,6
93950,721,9166500,9168199,(DISPONIBLE),6
93951,721,9168200,9170999,EMPRESA DE TELECOMUNICACIONES DE PEREIRA S.A.,6
93952,713,3520000,3521399,(DISPONIBLE),6
93953,713,3522000,3522999,(DISPONIBLE),6
93954,713,3523500,3523999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93955,713,3527000,3529999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93956,713,9173000,9173099,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93957,724,3562000,3562999,(DISPONIBLE),6
93958,724,3563000,3564999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93959,724,3565000,3569999,(DISPONIBLE),6
93960,724,3600500,3600999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93961,682,8563000,8563199,TELMEX COLOMBIA S.A.,6
93962,724,9183000,9183099,(DISPONIBLE),6
93963,727,3630000,3634999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93964,727,3635000,3639999,(DISPONIBLE),6
93965,727,3640000,3649999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93966,727,3650000,3651899,TELMEX TELECOMUNICACIONES S.A. ESP,6
93967,727,3651900,3653799,TELMEX COLOMBIA S.A.,6
93968,727,3655000,3655399,EMPRESA DE TELECOMUNICACIONES DE PEREIRA S.A.,6
93969,727,3655400,3656499,(DISPONIBLE),6
93970,727,3656500,3661999,EMPRESA DE TELECOMUNICACIONES DE PEREIRA S.A.,6
93971,727,9184000,9184199,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93972,727,9184200,9185899,(DISPONIBLE),6
93973,727,9185900,9185999,EMPRESA DE TELECOMUNICACIONES DE PEREIRA S.A.,6
93974,718,3674000,3674999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93975,718,3675000,3675499,TELMEX COLOMBIA S.A.,6
93976,718,3677700,3679999,EMPRESA DE TELECOMUNICACIONES DE PEREIRA S.A.,6
93977,718,3680000,3684999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93978,718,9179000,9179099,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93979,718,9179900,9179999,EMPRESA DE TELECOMUNICACIONES DE PEREIRA S.A.,6
93980,719,3685000,3686999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93981,719,3689000,3689499,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93982,719,3694000,3696999,(DISPONIBLE),6
93983,719,9180000,9180099,(DISPONIBLE),6
93984,2139,7100000,7100499,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93985,696,7101000,7109999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,6
93986,698,7100500,7100599,(DISPONIBLE),6
93987,698,7547000,7547999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93988,698,9151000,9151099,(DISPONIBLE),6
93989,701,7100600,7100699,(DISPONIBLE),6
93990,701,7545000,7545999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93991,701,9155000,9155099,(DISPONIBLE),6
93992,703,7100700,7100799,(DISPONIBLE),6
93993,703,7670000,7671999,(DISPONIBLE),6
93994,703,7672000,7672999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93995,703,9157000,9157099,(DISPONIBLE),6
93996,706,7100800,7100899,(DISPONIBLE),6
93997,706,7544000,7544999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
93998,706,9160000,9160099,(DISPONIBLE),6
93999,709,7100900,7100999,(DISPONIBLE),6
94000,709,7593000,7593999,COLOMBIA TELECOMUNICACIONES S.A. ESP,6
94001,709,9162000,9162099,(DISPONIBLE),6
94002,696,7300000,7300999,SOLUCION DE COMUNICACIONES@ PUNTO S A  E S P,6
94003,696,7301000,7303999,ARIA TEL SAS E S P,6
94004,696,7309400,7309999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,6
94005,696,7310000,7319999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,6
94006,696,7320000,7320999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,6
94007,696,7321000,7337999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,6
94008,696,7338000,7339999,TELMEX COLOMBIA S.A.,6
